"eventtime","user_arn","user_type","eventname","awsregion","errorcode","sourceipaddress","useragent","attempt_count"
"2018-09-06T10:49:53Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:41Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:46Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:20Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:27Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:31:25Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-10-12T18:33:23Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:48:50Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:59Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-02-25T01:57:45Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","5"
"2018-09-06T10:48:13Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:39Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:06Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:40Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:59Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:12Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:05Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:33:17Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:49:57Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:15Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:41Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:48Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:12Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:42Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:34Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:26Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:44Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:47Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:58Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:32Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:48:31Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:11Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:34Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:18Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:17Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:08Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:58Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:48Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:38Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:33Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:10Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:50:21Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:00Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:52Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:48:52Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:10Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:36Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:33Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:07Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:18Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:21Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:04Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:33:11Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-10-12T18:33:29Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:49:03Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:27Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-10-12T18:32:15Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:47:59Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:28Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:56Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:53Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:56Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:38Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:19Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:17Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:46Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:47:49Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:58Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:48:20Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:33Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:49Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:37Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:29Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:30Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:44Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:50Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:22Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:10Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-02-25T02:30:51Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","5"
"2018-10-12T18:32:05Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:49:51Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:55Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:02Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:34Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:21Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:56Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:43Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:47:41Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:51Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:57Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:49:48Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:55Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:19Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:33:40Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:47:45Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:17Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:50:00Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-09-06T10:48:15Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
"2018-10-12T18:32:39Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","6.193.205.117","Boto3/1.7.48 Python/3.5.3 Linux/4.9.0-7-amd64 Botocore/1.10.48","5"
"2018-09-06T10:47:36Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","1.5.5.223","Boto3/1.8.8 Python/3.6.6 Linux/4.17.0-kali3-amd64 Botocore/1.11.8","5"
